labId               ,virusId             
60430,82110
60942,81944
60936,83888
60744,81836
60074,81448
60361,81167
60248,82506
60644,82973
60769,83137
60546,80816
60235,82920
60414,81805
60452,82166
60208,82183
60897,83566
60416,83997
60385,80664
60185,82432
60154,81470
60441,80050
60020,82842
60780,81648
60699,80820
60512,81179
60060,80121
60832,80676
60188,80312
60612,83266
60443,80684
60558,83360
60400,82937
60208,81994
60281,82012
60678,83877
60629,82424
60036,81218
60097,83822
60524,82290
60086,82015
60235,81824
60455,81697
60808,83448
60163,82222
60902,80545
60890,82912
60248,80520
60919,80735
60800,81160
60331,81320
60666,80274
60951,83345
60427,80439
60054,82000
60076,81330
60102,80473
60156,80419
60264,81980
60090,81902
60248,81262
60351,82698
60671,81664
60362,81307
60801,80094
60620,83344
60165,80400
60501,82631
60625,82184
60193,82002
60388,82921
60580,83382
60091,82848
60800,81371
60512,80028
60767,80507
60774,83878
60210,81292
60429,82490
60685,81002
60054,81514
60738,81226
60280,83736
60026,81447
60880,81297
60126,81546
60812,81044
60280,81296
60472,82184
60462,80374
60256,80591
60377,80935
60640,83012
60242,83796
60160,81862
60348,81528
60236,81004
60988,80156
60472,81220
60288,81291
60775,80648
60742,82488
60546,82674
60267,82002
60298,80912
60997,83415
60807,82366
60940,82434
60176,80064
60822,80700
60048,81997
60376,81630
60926,82283
60169,80512
60781,83877
60720,80984
60724,81609
60256,83904
60084,82650
60409,83876
60456,80994
60863,80920
60054,82122
60092,83260
60557,83927
60565,82361
60558,82440
60586,81585
60972,81640
60942,82266
60746,83648
60437,82952
60446,81585
60764,81227
60786,81251
60709,81166
60514,83452
60092,81036
60918,80893
60366,80642
60168,82285
60254,80302
60560,80876
60970,82240
60910,80653
60906,80064
60804,81122
60374,80106
60040,80946
60687,80230
60440,82096
60642,80464
60412,82090
60621,80864
60504,80564
60799,83150
60088,83758
60552,82881
60262,82533
60294,83640
60312,82012
60138,80942
60137,82519
60856,80378
60522,80432
60618,81348
60748,81772
60624,82832
60260,81135
60749,82648
60624,83265
60970,81689
60596,80918
60917,81931
60692,81328
60864,82188
60147,81530
60354,81552
60092,83366
60016,81911
60327,81848
60420,82724
60347,82068
60720,83388
60252,82943
60046,82980
60288,81929
60317,83152
60200,82469
60716,83612
60110,82899
60867,80453
60606,82604
60196,80162
60914,80306
60664,82606
60660,83636
60662,82067
60892,82950
60431,81609
60742,82824
60146,80651
60813,81754
60001,80208
60247,83142
60830,83474
60171,80216
60843,82982
60933,81536
60602,82912
60437,82968
60376,82108
60476,82784
60304,81128
60932,83298
60566,82559
60438,81802
60540,82427
60274,82696
60031,83024
60354,83622
60504,83256
60488,83400
60432,83775
60779,81682
60797,81876
60466,80149
60032,82392
60050,83375
60233,81920
60836,80366
60894,83223
60016,82960
60962,81264
60150,80768
60060,80156
60022,80592
60046,80837
60662,83912
60030,83126
60268,80289
60434,83758
60198,82888
60076,83336
60949,80213
60576,83452
60676,82016
60150,81900
60032,83744
60048,83826
60584,81596
60661,81521
60568,82862
60273,80927
60389,82200
60023,83853
60712,80650
60985,81616
60432,82086
60369,80088
60107,82960
60393,83008
60994,81790
60170,81706
60827,82804
60371,80728
60219,83853
60055,80828
60663,81247
60382,81296
60357,80930
60539,83396
60432,81949
60815,83344
60372,83431
60624,82017
60740,82624
60160,80942
60922,83073
60374,81124
60538,81156
60137,80708
60876,81358
60145,81070
60622,82606
60624,82462
60856,80720
60163,81643
60941,83481
60423,80912
60841,82408
60062,83856
60313,81416
60648,81312
60795,83624
60544,81835
60298,80726
60608,82862
60916,82901
60727,83344
60879,82688
60124,82325
60976,82312
60268,82424
60342,80408
60828,80629
60880,81444
60332,80492
60185,82669
60567,82619
60900,82560
60259,83820
60420,82943
60616,80124
60387,82208
60897,83360
60382,80622
60038,82718
60151,80188
60164,81556
60112,80432
60102,80090
60328,80611
60082,81216
60774,80372
60566,83016
60097,83800
60580,82676
60605,82046
60252,81769
60198,82412
60752,80863
60428,83244
60936,82608
60706,80527
60477,80508
60264,81080
60345,83619
60494,80076
60182,81910
60928,83194
60783,81032
60180,81726
60172,80664
60231,80148
60752,80156
60212,82670
60628,81471
60882,82700
60294,82360
60530,82512
60974,81396
60600,80608
60998,82770
60973,80852
60128,81486
60896,82051
60540,83885
60056,81278
60340,83536
60224,83461
60353,82228
60924,80221
60028,81603
60501,82422
60950,83573
60832,80404
60124,80128
60696,81724
60437,80016
60584,83230
60984,83842
60299,83456
60104,81515
60523,81804
60328,82488
60982,80654
60718,82404
60161,83410
60124,81307
60985,82603
60327,83672
60117,81220
60188,83738
60712,81743
60545,83742
60072,83014
60896,80272
60238,83462
60264,82286
60120,82276
60180,80560
60967,82980
60894,81271
60800,80061
60966,83676
60224,83513
60760,80446
60753,83491
60897,81736
60669,82040
60057,82848
60176,83197
60533,82976
60424,82846
60760,80970
60160,81683
60424,81482
60938,82426
60145,83470
60150,80215
60101,80217
60525,81530
60603,82616
60152,83626
60416,82232
60980,81878
60450,80884
60560,80616
60418,80838
60352,81184
60352,81816
60750,82900
60973,82020
60912,82496
60009,82986
60818,80852
60818,80614
60744,82581
60528,82112
60144,82593
60484,82273
60658,81536
60112,81348
60640,80868
60637,82856
60410,80616
60708,83837
60773,80223
60656,83919
60957,82322
60315,81281
60133,83232
60888,83160
60245,83701
60478,83757
60654,83508
60362,83688
60722,80122
60278,82712
60008,82974
60556,82934
60930,83021
60736,80696
60707,83752
60464,82702
60353,82590
60828,80894
60512,81166
60824,80048
60120,81974
60024,83049
60222,81094
60516,83540
60592,83952
60216,82088
60023,82834
60209,82060
60976,80098
60660,80012
60488,80892
60405,81543
60792,82223
60716,80784
60888,82614
60296,80926
60215,82764
60170,83668
60748,80370
60298,82088
60958,83325
60165,82926
60987,82376
60032,83276
60970,82926
60232,83841
60604,83727
60289,83264
60354,82696
60409,82541
60073,83714
60224,82489
60035,81345
60294,81496
60265,81684
60004,83772
60192,81164
60285,83104
60560,83008
60984,80248
60026,80541
60512,82824
60840,81798
60965,82325
60481,83844
60340,83413
60380,81869
60219,81328
60998,81778
60800,83700
60637,81462
60844,81692
60678,83501
60505,82232
60876,82688
60362,82465
60232,82208
60935,83608
60775,82096
60215,80544
60111,83068
60316,81184
60756,81615
60304,80598
60275,83232
60264,82272
60472,83328
60736,83264
60128,83157
60286,82688
60335,80096
60140,80158
60686,83547
60428,83080
60784,80909
60273,81216
60198,80314
60242,83431
60440,80399
60668,81004
60312,83768
60300,82794
60032,81892
60736,81872
60046,82682
60552,81328
60081,80810
60225,82640
60384,81056
60364,82944
60308,81424
60835,82334
60449,81018
60144,83309
60624,81320
60295,80380
60316,81862
60594,80704
60760,81978
60515,83420
60984,80525
60408,82080
60485,80716
60810,80243
60472,83054
60101,83530
60400,82204
60032,81221
60271,81793
60768,83840
60728,82480
60000,82686
60320,82496
60312,80367
60434,81669
60849,82018
60882,82538
60072,81832
60110,83118
60894,82945
60640,81172
60404,82465
60885,82224
60960,80326
60602,82613
60256,80954
60764,80912
60562,80642
60156,82252
60962,83960
60623,82776
60962,81363
60461,81736
60086,82016
60192,80964
60624,83416
60942,81259
60888,81783
60220,82922
60176,83252
60344,80160
60874,80509
60140,80858
60800,82728
60284,80965
60662,81232
60478,80918
60348,83536
60398,80806
60823,80928
60112,80104
60103,83350
60058,80118
60647,80927
60912,80350
60218,81072
60735,81045
60223,80642
60808,83312
60452,83682
60468,81393
60928,83984
60592,83091
60208,83360
60808,81916
60695,80721
60848,82656
60384,83106
60432,81044
60048,83136
60435,83087
60141,80748
60632,83737
60308,81806
60241,80462
60019,81702
60516,81800
60744,82924
60416,81650
60218,82404
60601,83406
60504,81402
60630,83824
60846,81260
60854,82502
60756,80206
60332,83281
60160,81546
60838,83811
60745,80804
60816,81471
60312,80056
60402,80868
60288,83920
60488,81414
60416,81176
60904,80496
60950,81340
60042,83314
60806,80364
60824,80238
60245,81560
60522,81581
60935,83432
60256,80096
60565,80922
60827,83488
60671,83922
60928,83558
60044,82762
60131,83746
60396,83528
60105,82568
60660,82471
60137,81794
60262,80576
60338,83808
60090,80530
60679,81376
60027,81534
60649,82524
60521,81034
60765,82080
60338,80268
60176,82240
60741,80628
60432,82002
60708,80678
60418,83540
60238,82968
60752,81892
60328,82170
60478,81308
60742,82699
60664,83694
60110,82406
60718,80886
60498,83212
60565,80224
60704,83416
60288,83056
60616,82929
60864,81416
60160,82246
60925,81248
60268,81994
60006,81040
60815,83840
60826,82856
60393,81268
60816,82620
60889,80942
60092,82564
60544,82316
60865,80582
60928,80384
60698,83253
60346,82816
60132,80102
60376,83588
60433,83257
60172,81760
60998,80175
60704,80768
60584,82880
60092,82912
60288,80618
60448,83008
60797,83690
60257,82409
60000,80356
60770,83227
60921,82987
60666,83704
60455,83676
60644,83584
60130,81616
60376,81352
60259,80094
60392,81541
60982,80740
60245,83095
60784,81383
60437,80672
60968,81248
60992,82521
60224,82826
60858,80867
60488,83938
60912,82026
60230,81579
60832,81484
60704,80775
60718,81088
60768,81696
60687,80424
60736,80253
60484,83167
60672,82831
60031,80844
60835,80980
60997,80526
60760,82725
60411,82176
60454,82824
60413,82824
60928,83562
60225,82822
60127,82034
60124,83834
60673,82653
60780,80500
60904,82490
60322,83948
60870,81947
60643,81778
60103,82954
60736,81038
60624,82525
60396,80014
60002,82682
60576,82154
60156,81856
60824,80354
60580,80539
60928,82791
60098,81368
60672,80432
60012,82628
60399,80984
60394,80120
60720,82493
60157,83295
60946,82872
60928,83384
60518,81361
60511,83873
60692,82043
60087,80002
60820,82040
60529,80678
60688,80169
60122,80071
60215,80876
60060,81375
60606,81456
60532,82513
60620,80426
60896,81836
60304,83794
60086,80526
60171,80336
60313,81776
60614,80483
60944,80788
60464,80915
60693,80704
60836,82688
60824,81958
60128,81796
60634,80131
60126,80368
60726,80224
60332,81936
60627,80403
60852,80709
60687,83688
60568,81248
60276,81859
60488,81136
60672,83823
60624,81762
60424,83235
60986,83741
60663,82852
60044,80966
60368,81548
60672,82096
60852,82350
60722,83532
60570,83655
60418,82969
60196,81826
60048,83744
60024,81584
60514,83522
60374,82336
60034,83592
60120,83664
60802,83823
60996,82290
60856,80080
60800,83763
60740,83744
60289,83012
60470,81252
60310,83276
60688,80331
60958,81547
60104,82689
60107,81531
60940,80752
60596,81238
60244,81248
60904,82875
60620,81585
60748,83364
60632,80980
60570,81905
60264,83677
60283,81632
60980,83775
60096,81478
60444,83820
60510,83738
60184,82051
60640,80744
60704,83312
60294,82108
60743,83822
60306,83388
60376,80000
60128,83101
60291,81421
60096,81896
60251,80830
60080,83976
60110,82758
60169,80724
60865,80340
60208,80255
60251,83642
60304,81688
60184,83828
60136,83682
60359,83668
60620,80632
60488,80075
60089,81083
60800,82685
60624,81232
60828,83825
60848,83781
60295,83544
60279,83794
60496,82274
60782,82238
60004,82862
60934,82928
60352,83175
60982,80572
60402,81578
60323,81610
60861,83950
60063,82854
60520,81680
60412,80876
60660,81097
60544,82640
60594,81536
60624,81324
60539,81375
60920,81392
60468,80632
60446,81028
60728,81030
60126,82467
60800,80844
60855,82644
60030,81956
60262,83924
60370,81382
60304,80234
60208,81640
60642,80818
60640,80232
60326,82408
60284,83165
60862,82512
60609,81316
60614,82855
60161,83200
60984,80614
60028,83896
60872,80185
60945,80483
60684,80370
60275,82664
60132,81568
60856,83488
60882,83250
60230,81332
60080,81376
60886,82480
60160,82674
60912,81670
60760,83544
60369,82140
60082,81204
60673,81072
60132,80600
60379,80035
60473,81861
60344,80961
60836,82415
60026,82079
60029,82465
60736,83273
60367,82198
60632,80170
60428,80064
60200,80904
60138,82206
60796,80072
60654,80388
60674,83396
60790,83598
60156,83856
60177,81732
60444,82944
60808,80477
60838,82528
60584,82816
60026,81164
60334,82231
60156,82256
60886,83712
60205,80827
60744,80784
60752,81777
60320,80240
60168,80374
60892,83853
60368,82852
60748,80128
60584,81332
60223,82584
60722,83422
60352,80570
60760,83157
60186,81696
60438,80948
60424,82324
60754,82639
60097,82592
60682,82864
60634,82604
60424,82796
60879,81535
60857,82328
60360,81212
60294,80179
60312,80867
60870,81534
60472,82443
60571,82624
60609,81209
60346,82483
60852,82072
60497,81882
60311,82674
60320,82685
60962,83968
60372,81877
60796,81587
60298,81199
60336,83523
60000,80648
60317,81826
60436,81480
60968,83388
60956,81191
60476,83362
60702,80870
60676,82924
60791,80273
60481,81100
60168,81482
60664,80102
60176,83202
60066,80340
60882,83868
60428,82442
60890,83663
60224,80560
60254,83432
60678,82160
60388,80080
60447,83948
60926,81272
60597,82168
60445,81491
60720,82532
60344,80149
60769,80168
60101,83976
60495,82306
60019,80222
60559,80548
60422,82765
60289,81514
60236,83136
60416,81072
60645,80919
60262,82617
60316,83752
60106,80485
60910,80808
60651,82640
60335,81292
60692,81334
60192,81429
60091,82968
60960,81024
60364,83154
60488,83668
60958,81779
60092,83574
60704,80344
60021,83176
60736,80694
60657,80864
60667,80472
60173,83450
60662,82393
60534,81156
60896,80696
60729,81795
60773,81912
60928,80928
60715,81624
60288,81509
60638,82102
60774,80520
60416,80486
60069,81458
60649,80832
60388,81230
60045,83772
60635,81264
60508,80719
60151,80720
60140,82215
60808,80695
60408,81344
60111,81090
60926,82233
60452,82640
60343,80779
60168,82192
60038,82360
60704,82682
60473,82124
60991,83781
60672,80407
60160,80325
60599,83536
60160,83440
60058,83408
60538,83350
60574,80586
60413,83948
60902,80385
60309,81006
60878,80502
60224,83048
60912,82862
60652,80056
60883,81298
60279,82347
60080,80484
60128,82527
60632,81816
