medId               ,virusId             
26296,82074
28167,83626
27616,80643
31308,80032
36526,80397
31562,80003
23968,80667
28456,81871
37984,82432
26343,81999
37246,81886
36932,83323
26716,82357
33996,83319
22896,82672
35160,80640
22192,82818
39848,80326
29096,83452
28288,81930
29392,82316
36447,83448
31836,83424
28794,82865
38734,83033
39320,83056
24864,81167
24836,82216
32305,83832
36127,83184
39651,80501
37657,83486
38464,81218
36448,82866
33104,81744
30480,82457
21052,80559
38408,81832
33384,82400
33405,82824
24832,81708
39284,81313
28346,83900
38490,81806
39228,83196
27492,83943
36016,82124
24580,81397
25772,80275
26806,83172
28944,81178
38520,80064
33984,80907
27616,80723
21077,82588
36976,81280
34735,82408
29887,80770
39520,82046
39120,80942
22419,83366
25143,80920
33012,81670
37174,80604
32376,82810
31158,83160
27921,81900
20376,80944
34391,81152
35094,82040
35960,82768
29150,80620
33440,81176
28486,82890
26400,82336
38736,82768
30624,80625
33694,80460
38064,83412
28937,82132
24068,83712
36544,82702
23832,81030
37906,83280
30928,80352
39172,80486
26752,83968
20644,80020
23943,80358
31448,80476
23680,80380
28420,81293
30084,81578
25412,83195
33281,80278
25879,80261
33686,80284
27792,80550
25120,83114
31342,81600
34801,80524
30494,81613
23946,82021
28391,82795
31090,83040
30178,83176
29254,82987
32368,82403
36358,81668
33166,82344
36408,81562
37824,82626
23816,82609
32840,82300
24632,83257
23248,83023
27460,80284
27904,80753
34304,83664
20401,81634
39936,82871
23987,81863
25536,81784
39581,80560
26811,80192
25159,82363
34126,81476
29858,81160
30756,81728
31324,83054
32936,81646
34920,80452
25043,81293
24144,81808
26154,80742
21293,82898
22764,82472
33130,80711
23238,83426
22180,83500
34109,80223
38906,82480
22841,82818
27044,81250
26780,80347
32256,83012
21044,82416
23020,82092
23499,82514
38048,81024
21098,80905
28064,80832
34963,81464
28900,81150
21513,80038
33574,81192
32442,81088
37563,81126
37020,83132
38144,81566
32772,80548
38864,83512
20932,80124
36280,82018
21266,81823
31104,81024
23491,82234
23974,80772
20436,81160
29956,82426
20311,82308
22750,83584
26212,82497
20520,82052
22377,83264
39840,82748
39588,82164
37224,82978
33332,80423
29440,80929
37520,83616
35756,83222
35318,80114
21951,82406
39747,81964
38900,83986
28260,81938
30508,81894
27624,82348
27776,83474
24372,83529
21252,83024
20464,80628
22608,80552
31462,81252
23280,81076
26201,81148
28250,80088
22500,83320
32970,81039
26110,81014
28426,83477
26412,82874
38398,80801
23090,82761
26824,83622
25208,80111
35398,83664
31989,82132
21072,80552
33050,80090
30644,81078
28963,83668
32205,83970
25472,82752
36184,82756
34941,81496
22508,83058
27227,83009
25583,82944
35495,80674
34980,82746
32480,81720
37948,81720
36848,81852
33408,82181
27286,80612
29568,82064
23802,81092
22770,81508
23072,80746
22678,82010
21088,81383
26328,80232
28444,80940
33826,81613
39713,82422
37608,82958
26496,82846
20728,83036
20726,83327
27666,81488
31218,83860
38109,81280
26648,80265
38941,81007
25063,82942
21496,80688
21568,81949
34173,81566
24936,82268
25960,83320
23696,83674
32666,81178
24576,80880
38565,81744
25913,81862
34974,82622
30084,81069
33956,82596
30604,81320
33240,81090
25856,83658
39182,80244
38944,83640
34500,83008
22613,81442
25528,82773
32814,81796
22134,82948
39554,82926
39583,80688
32113,82636
30012,80442
37959,82854
23956,83049
30214,82634
32788,82656
38180,82459
36920,82655
33896,80092
25388,80500
28136,82464
33884,80171
22761,81934
37670,80794
21728,80056
23468,80796
20885,82672
39240,83277
32700,83503
31148,81636
25807,81969
26581,81255
24764,82150
38146,80691
22548,81325
37410,83958
32704,83478
35404,80510
31164,81972
29214,83395
33578,81606
25128,81944
22528,82047
34118,81484
27391,82752
32955,83392
37101,82696
20590,81936
32888,82361
35134,80252
33416,81585
31997,80014
36834,82944
20279,81672
21371,83168
33522,83320
28330,82135
30358,82004
25282,81380
28232,82160
30880,83033
26628,83891
38937,83006
24586,80037
26304,82048
26152,81238
25417,81359
29452,82064
35313,81408
39528,81408
33870,81011
34234,83087
25032,82095
30900,83528
35629,82747
22912,82296
23760,80384
33882,82956
27254,83290
34868,83360
26846,82240
28242,83296
30861,82177
24492,80226
20036,82608
37892,83568
35252,81485
33187,81092
22402,82306
28404,81600
20017,80472
35740,81603
31456,80175
38878,82331
39639,83572
37234,81984
37539,81871
38535,82276
25055,80040
33760,83982
30314,83218
32322,80622
34885,83313
35974,81047
28211,82247
35656,83974
36741,82530
28792,82431
35014,83713
31692,83356
33818,82276
29705,80768
33782,81992
36672,83242
27670,80931
38008,83704
33368,81216
37011,82624
31424,83628
34728,83448
28776,83135
38810,80444
33228,81198
27684,82226
25760,82486
24526,80164
36909,81465
36850,80960
23152,82820
31444,83856
21177,81694
22819,83760
21720,81718
27996,81184
23046,80675
21365,81199
22077,80304
28224,82490
20918,81016
30602,82930
23704,83760
38186,83526
30476,82376
21640,83033
30004,83554
20166,81900
30912,83169
32612,80693
29248,81260
29777,81747
36234,83821
25856,83715
29283,81644
31096,82428
21636,83464
29124,81184
34511,82452
38348,82490
26873,80964
35100,82790
32354,83354
30604,83427
28802,83652
23928,82976
21202,81528
30918,82079
39038,81876
28892,81605
30592,80946
21441,80622
29908,83788
34368,80208
29274,82624
24478,83351
27962,80882
25836,83010
35433,81170
21992,80812
34912,82608
27215,82624
25136,83678
26519,82624
23472,82799
34974,83626
34609,83667
28423,82816
27223,80824
33904,83286
34982,81128
39080,83228
30570,83458
24152,83816
33513,80316
36321,81275
37511,80556
22303,82866
30264,82732
34909,82653
23737,80960
32368,82618
36576,81036
39125,81434
28566,81596
20208,81722
37874,83792
34431,80527
39894,83761
34428,81444
36770,83421
23156,83386
32064,82340
28348,80916
30449,83774
21502,83197
22824,81092
36230,83540
27740,82680
26770,80146
20439,80313
30700,81599
39228,82240
30508,81272
38294,81297
30960,80142
23640,83098
26280,80052
28408,81367
31231,83128
25656,82586
31112,82476
31256,82859
35421,83445
26624,83671
35690,81144
38400,83874
25428,80422
33335,80048
28280,82553
39168,80688
36526,82765
35312,80324
33296,80196
38292,80494
23326,81920
23424,83898
21757,81704
35696,82944
34768,83664
35330,83951
33111,81584
23343,81052
23700,82591
31923,80352
38642,83968
23399,83968
24358,80808
26640,81824
30992,80906
32556,81778
34759,82506
22736,80698
23952,81986
38222,82333
25679,80962
31143,80263
28105,81800
27160,82688
37816,81934
36236,82997
23808,81934
27104,80322
25087,81022
34456,82176
32936,82720
25950,80152
32488,81744
31430,81660
38812,82016
35037,83980
20376,83054
31095,82145
23291,83064
24947,80756
38400,83240
27650,83377
38018,81695
28762,82017
23284,81883
33396,83904
27872,83642
27876,80480
35633,83959
33708,83440
39444,82308
29530,82303
37941,83369
25592,82843
22894,80355
30914,80753
26516,82304
28838,83477
34787,82768
37664,81952
24967,80784
35454,83296
22146,82338
23066,83681
35724,81960
34952,80680
38364,82926
32185,83800
30136,80972
38192,83184
27889,81332
21088,81223
32432,83447
26902,82642
20623,83096
38382,82836
34371,82956
34946,82208
22466,82607
30624,81222
20872,82726
29335,81776
20190,81728
27292,83080
32003,80326
38417,80108
36858,83803
23124,82584
24878,80784
39684,80816
26398,83302
24004,83748
21330,80576
22657,82668
30304,83043
24754,80428
28607,83476
28703,83168
27820,83103
24834,82390
24365,80384
30992,81648
27697,82901
35368,83638
33472,80547
23656,80578
23652,80437
30679,80085
26839,82464
39408,81416
20686,82137
23715,83320
37000,83194
32886,81682
32870,83232
34994,83520
39848,83996
25026,82416
26420,82668
27935,83938
25358,81388
27592,83188
32086,82834
20070,80100
36047,82972
31705,81686
33845,80684
35067,81696
39466,82264
28246,83563
23248,80234
33134,83326
38360,80037
20492,82820
39738,82574
25334,83504
38228,80448
28352,80422
23298,80265
33498,80136
33594,80378
28518,83596
39576,80120
27123,83776
39476,80024
20886,80800
27750,83436
29022,83572
39326,83394
37892,81688
32976,81702
31302,81568
37995,82237
26904,80565
21314,81162
25964,80768
36296,82968
34130,80675
33464,81304
38044,81594
33421,81100
29440,80272
21958,80154
38500,80144
21460,81728
20304,81098
21466,81404
34269,80264
21841,82600
27127,82890
39108,82912
24953,83732
21248,83944
35321,83089
38031,82003
32544,83224
36544,80572
23637,80592
20176,82960
34062,82256
26178,80786
21735,82116
33336,81368
26963,81845
28972,80750
34872,81040
22981,81820
28174,81052
28448,80370
36283,80088
36671,80384
31060,82964
32620,80964
21768,80201
20080,82318
26326,80900
29230,82858
29780,82051
38082,81343
39872,83838
29128,80792
23296,82574
30350,81015
33062,83141
32732,83980
32208,81333
24145,83162
39532,81020
36262,82944
31561,80664
23205,81984
34497,81040
20828,83664
33212,83974
22424,82533
27418,83512
35915,80629
23008,81240
34168,81604
20736,82964
30408,82694
34420,83177
24376,80528
36960,82296
39504,82968
28650,81832
38722,83784
25408,81272
36778,82680
32294,83945
22612,81870
31408,83467
35194,81290
25803,82360
21637,80000
36954,83433
36568,82156
20738,82918
26056,80525
39436,83522
36490,83266
31208,81712
31909,81672
30646,80457
33312,82274
38752,83916
26663,83741
33972,83009
32988,81905
35621,80084
35552,82460
23200,80372
28704,81538
30736,83483
33812,80136
26007,83827
36034,82520
31254,83200
20256,83928
39816,80860
28250,83979
31298,83608
33290,81921
21918,80415
20088,82304
28426,83736
33200,83696
27776,82204
27658,80738
32856,80207
25323,82816
37488,81622
20137,82406
22794,83136
21498,81467
25632,80368
32212,80129
31360,82218
31940,80293
31132,83140
23837,80071
32164,83048
32500,81830
24669,80448
23108,81136
31619,83457
21001,80780
26760,81589
20713,83963
36270,80764
37910,81916
36929,82828
37793,81475
34902,82982
35399,83324
25914,83032
23492,82648
26944,82944
24544,80997
34701,83712
20778,81329
37688,81161
23384,81786
36237,81620
26990,83992
31693,82376
34176,81078
32675,83344
38808,83932
35279,82640
37920,82071
23673,82286
23856,82610
26991,80048
28169,82874
24187,83731
33600,80682
34884,83587
34604,82520
30147,80121
31074,80480
32230,82482
30284,82168
26674,82450
28712,83084
33519,81458
26828,81136
28258,81216
31638,81191
27168,83998
26938,80821
20808,82809
24356,80074
28736,82416
38790,80780
24728,82537
24215,81230
38912,83553
27064,80626
28475,83584
24016,80758
37748,81300
24248,83824
33208,83394
29874,80239
20562,80316
39174,83892
25632,80632
28080,81374
38595,81279
22014,83559
33312,82025
24777,80346
24512,81926
24774,81046
23090,81303
22390,82768
33324,83356
37854,80350
20777,82128
36563,80402
39536,81352
34596,82187
35888,83953
25104,81026
22720,81680
31971,83844
22828,82895
39895,82546
22748,80648
36352,83678
32994,83552
33728,83720
37448,80720
37567,83056
25934,80916
28992,80736
34158,80820
34439,81984
35216,83864
36058,82208
30907,83236
33852,80015
22110,83091
24948,83646
29208,82728
21396,81168
21102,81234
22368,81488
30561,82704
36798,83967
38706,83712
25979,83688
32667,81768
36472,83213
21215,81912
37258,81732
27440,81546
27512,82768
38676,82052
22480,80068
37726,81209
31488,81414
22523,80332
24252,82099
21859,82936
28647,82792
39015,83548
34401,80431
36950,83640
25864,81958
30598,82544
25434,82151
25178,82718
25364,82889
36202,82599
22322,83975
31622,80732
36836,83125
21368,83624
34724,82250
28453,80317
39096,82223
23652,81070
26521,83714
36020,82280
38856,81446
20702,83592
25540,81787
20190,83791
32082,82797
33824,83153
25400,82720
37452,83177
35990,80344
36412,80025
25733,82541
24064,81712
31826,80461
26742,83516
30004,82349
36144,82690
34955,82274
34288,81648
35824,83064
21242,83244
22768,80608
38308,83740
38564,82604
30496,83806
24238,81904
24426,82224
36924,80474
26994,83355
30688,80260
36602,80856
33281,82056
34760,81421
35306,81744
28175,80487
36736,83368
22728,80522
28430,83374
36512,83503
27776,80570
24672,83852
21604,81651
39848,80744
36040,80848
36289,83396
27486,83504
34248,83690
29440,83329
29284,83376
24212,83342
28162,83792
33161,83733
24148,82133
21904,83017
25346,82768
28198,80631
32000,83968
28658,82561
39296,81432
29659,83122
22456,81732
21112,83506
29696,82048
30212,80470
33657,82709
21316,80370
30146,80734
22248,83032
36180,81152
32813,81039
25680,80658
32925,81471
39988,81188
30830,80590
38212,81496
32341,80533
36326,83478
23147,83930
29131,81704
28376,83160
35820,81008
33648,80035
33002,80758
34168,82352
26822,82832
38104,83091
39264,82264
32968,81878
35138,81544
28832,82158
28588,81770
31326,81902
20104,80128
22960,80416
33254,83539
37858,83784
26263,82417
26968,82656
27513,80545
30430,80596
22532,82310
20964,81841
34112,83717
36134,80391
24325,81828
37712,81654
37088,80204
27446,82432
36755,80130
32756,80896
31244,81600
32672,83464
32137,81562
37094,82100
29072,83018
27704,81205
20560,83685
38188,83759
22752,80320
35019,83097
20548,82870
24064,82580
25834,81738
28666,83437
33674,83177
33729,80576
22448,82520
35514,83288
39680,83876
30912,80346
22144,81851
39119,82200
34786,83135
37884,81703
33488,83257
33900,82928
22923,82914
20256,83116
29832,82638
24679,83820
35322,80974
31624,83784
23167,80686
28954,81663
26997,83279
32472,81504
39078,81919
38082,83856
32846,81200
20464,81861
31744,81886
34178,80642
31504,81284
22493,83084
27755,80070
37523,81660
22238,82399
27463,82516
30973,83902
22725,82607
35041,83165
36774,80557
28844,80368
36324,80182
31776,83670
23588,82585
20699,80949
38850,83886
31539,82329
22174,82127
23910,81788
29094,80430
36928,83721
39816,81595
32162,82494
20475,80214
20528,82144
28064,83821
20155,82890
28279,82858
32138,81794
35918,81079
32652,80321
24613,82693
33230,83765
29518,83166
30137,82138
25939,80267
38868,80712
33190,80131
22228,82104
30828,80610
38062,80256
31704,82256
29112,80518
29876,83113
22700,83566
32377,80540
33460,82433
30339,83906
39797,81280
